hash,cls,source,name,icon,score,verts,parts,ntex,height
0x46089,unclear,geometry,,,1.0,48,1,4,14.5
0x4608F,building,geometry,,,1.0,113,1,4,392.3
0x46090,building,geometry,,,1.0,55,1,4,250.2
0x46091,building,geometry,,,1.0,73,1,4,376.9
0x46092,building,geometry,,,1.0,120,1,4,573.3
0x46093,building,geometry,,,1.0,130,1,4,592.4
0x46095,building,geometry,,,1.0,134,1,4,556.2
0x46096,building,geometry,,,1.0,262,1,4,328.8
0x4609C,building,geometry,,,1.0,135,1,4,1370.1
0x4609E,building,geometry,,,1.0,142,1,4,249.4
0x46367,building,geometry,,,1.0,120,1,4,567.3
0x463A4,unclear,geometry,,,1.0,133,1,3,92.2
0x463A6,unclear,geometry,,,1.0,80,1,3,48.7
0x463A7,unclear,geometry,,,1.0,134,1,3,34.7
0x463DF,building,geometry,,,1.0,72,1,4,712.0
0x463EB,building,geometry,,,1.0,341,1,4,389.3
0x46421,unclear,geometry,,,1.0,212,1,1,58.0
0x4643B,building,geometry,,,1.0,436,1,4,222.1
0x46443,unclear,geometry,,,1.0,172,1,1,124.8
0x46449,building,geometry,,,1.0,36,1,3,215.7
0x4644C,unclear,geometry,,,1.0,453,1,2,123.8
0x46450,building,geometry,,,1.0,273,1,4,379.2
0x46454,building,geometry,,,1.0,207,1,4,256.1
0x46455,building,geometry,,,1.0,262,1,4,328.8
0x4645B,unclear,geometry,,,1.0,133,1,3,92.2
0x46543,building,geometry,,,1.0,9,1,3,258.9
0x46566,building,geometry,,,1.0,202,1,4,686.2
0x46575,building,geometry,,,1.0,345,1,4,2367.9
0x46577,building,geometry,,,1.0,438,1,4,3165.0
0x46578,building,geometry,,,1.0,142,1,4,249.4
0x4657D,building,geometry,,,1.0,334,1,4,2367.9
0x46580,building,geometry,,,1.0,24,1,1,951.4
0x465A5,building,geometry,,,1.0,234,1,4,544.1
0x465AC,building,geometry,,,1.0,151,1,4,685.9
0x465AD,building,geometry,,,1.0,131,1,4,1655.3
0x465AE,building,geometry,,,1.0,151,1,4,844.7
0x465AF,building,geometry,,,1.0,244,1,4,572.7
0x465B0,building,geometry,,,1.0,193,1,4,668.3
0x465E3,unclear,geometry,,,1.0,23,1,2,38.0
0x465E6,unclear,geometry,,,1.0,23,1,2,38.0
0x465E7,unclear,geometry,,,1.0,15,1,2,26.6
0x465E8,unclear,geometry,,,1.0,15,1,2,26.6
0x465EB,unclear,geometry,,,1.0,33,1,2,54.7
0x465EC,unclear,geometry,,,1.0,32,1,2,51.0
0x465EF,unclear,geometry,,,1.0,32,1,2,51.0
0x465F0,unclear,geometry,,,1.0,45,1,2,45.4
0x465F1,unclear,geometry,,,1.0,45,1,2,45.4
0x465F4,unclear,geometry,,,1.0,16,1,2,22.4
0x4673C,building,geometry,,,1.0,131,1,4,1655.3
0x4673D,building,geometry,,,1.0,273,1,4,3804.9
0x4673F,building,geometry,,,1.0,230,1,4,651.6
0x46760,building,geometry,,,1.0,367,1,4,1222.5
0x46762,unclear,geometry,,,1.0,72,1,3,83.5
0x46763,unclear,geometry,,,1.0,24,1,3,41.7
0x46764,unclear,geometry,,,1.0,40,1,3,41.0
0x46765,unclear,geometry,,,1.0,160,1,3,82.3
0x46768,unclear,geometry,,,1.0,73,1,2,20.7
0x46772,unclear,geometry,,,1.0,159,1,3,53.2
0x4678C,building,geometry,,,1.0,303,1,4,486.2
0x467BD,unclear,geometry,,,1.0,163,1,3,180.3
0x467BE,unclear,geometry,,,1.0,154,1,3,131.0
0x467BF,unclear,geometry,,,1.0,87,1,3,165.7
0x467C0,unclear,geometry,,,1.0,54,1,3,123.8
0x467C1,unclear,geometry,,,1.0,215,1,3,191.4
0x467C5,unclear,geometry,,,1.0,41,1,3,14.6
0x467C6,unclear,geometry,,,1.0,41,1,3,13.3
0x467C8,unclear,geometry,,,1.0,29,1,3,68.8
0x467CB,unclear,geometry,,,1.0,66,1,3,129.5
0x467CC,unclear,geometry,,,1.0,45,1,3,118.9
0x467CD,unclear,geometry,,,1.0,20,1,2,54.6
0x465F5,unclear,geometry,,,1.0,16,1,2,39.9
0x465F6,unclear,geometry,,,1.0,16,1,2,46.2
0x465F7,unclear,geometry,,,1.0,16,1,2,25.2
0x46661,building,geometry,,,1.0,460,1,3,160.7
0x46663,unclear,geometry,,,1.0,368,1,3,114.5
0x46664,building,geometry,,,1.0,276,1,3,128.0
0x46681,building,geometry,,,1.0,425,1,4,3564.3
0x4668F,building,geometry,,,1.0,273,1,4,1097.3
0x46690,building,geometry,,,1.0,340,1,4,979.6
0x46691,building,geometry,,,1.0,115,1,4,755.3
0x46692,building,geometry,,,1.0,197,1,4,1274.7
0x46698,building,geometry,,,1.0,105,1,4,220.2
0x466A0,building,geometry,,,1.0,256,1,4,1042.9
0x466A1,building,geometry,,,1.0,133,1,4,594.7
0x466A5,building,geometry,,,1.0,133,1,4,580.8
0x466A6,building,geometry,,,1.0,130,1,4,588.6
0x466A7,building,geometry,,,1.0,120,1,4,574.9
0x466AA,building,geometry,,,1.0,252,1,4,2367.9
0x466B3,building,geometry,,,1.0,260,1,4,1171.7
0x466B5,building,geometry,,,1.0,133,1,4,580.8
0x466B7,unclear,geometry,,,1.0,41,1,4,162.3
0x466BF,building,geometry,,,1.0,491,1,4,361.8
0x466C0,building,geometry,,,1.0,275,1,4,334.3
0x46701,building,geometry,,,1.0,120,1,4,573.3
0x46702,building,geometry,,,1.0,120,1,4,581.3
0x46703,building,geometry,,,1.0,164,1,4,5242.8
0x46707,building,geometry,,,1.0,111,1,4,516.8
0x4670C,building,geometry,,,1.0,120,1,4,585.7
0x4671B,building,geometry,,,1.0,48,1,5,2000.0
0x46722,building,geometry,,,1.0,235,1,4,1042.9
0x46725,building,geometry,,,1.0,79,1,4,327.5
0x46726,building,geometry,,,1.0,172,1,4,668.3
0x46727,building,geometry,,,1.0,244,1,4,572.7
0x46728,building,geometry,,,1.0,151,1,4,844.7
0x46729,building,geometry,,,1.0,118,1,4,194.5
0x4672A,building,geometry,,,1.0,69,1,4,327.5
0x46732,building,geometry,,,1.0,183,1,4,262.9
0x46734,building,geometry,,,1.0,272,1,4,3800.6
0x46735,building,geometry,,,1.0,74,1,4,616.3
0x46736,building,geometry,,,1.0,254,1,4,872.8
0x4673A,building,geometry,,,1.0,178,1,4,778.6
0x467D8,unclear,geometry,,,1.0,16,1,2,28.3
0x467D9,unclear,geometry,,,1.0,16,1,2,38.7
0x467DA,unclear,geometry,,,1.0,16,1,2,41.8
0x467DD,unclear,geometry,,,1.0,14,1,2,92.1
0x467E4,unclear,geometry,,,1.0,25,1,1,25.6
0x467E5,small,geometry,,,1.0,25,1,1,19.7
0x467E6,unclear,geometry,,,1.0,25,1,1,40.1
0x467EB,unclear,geometry,,,1.0,261,1,3,95.3
0x467EC,unclear,geometry,,,1.0,202,1,3,76.1
0x467EF,unclear,geometry,,,1.0,262,1,3,95.3
0x467F0,unclear,geometry,,,1.0,202,1,3,76.1
0x467F3,unclear,geometry,,,1.0,262,1,3,95.3
0x467F4,unclear,geometry,,,1.0,202,1,3,76.1
0x46827,building,geometry,,,1.0,69,1,4,327.5
0x46828,building,geometry,,,1.0,113,1,4,392.3
0x46829,building,geometry,,,1.0,202,1,4,491.4
0x4682B,building,geometry,,,1.0,55,1,3,132.7
0x4682C,building,geometry,,,1.0,55,1,3,132.7
0x4682D,building,geometry,,,1.0,55,1,3,132.7
0x4682E,building,geometry,,,1.0,112,1,4,1004.8
0x46830,building,geometry,,,1.0,86,1,4,681.7
0x46834,building,geometry,,,1.0,153,1,4,237.1
0x46835,building,geometry,,,1.0,183,1,4,262.9
0x46836,building,geometry,,,1.0,81,1,4,1522.0
0x46837,building,geometry,,,1.0,130,1,4,592.4
0x46839,building,geometry,,,1.0,411,1,4,3687.4
0x4683A,building,geometry,,,1.0,120,1,4,573.3
0x46849,building,geometry,,,1.0,16,1,6,0.0
0x46942,building,geometry,,,1.0,81,1,4,1522.0
0x46943,building,geometry,,,1.0,153,1,4,206.6
0x46944,building,geometry,,,1.0,55,1,4,250.2
0x46BB5,building,geometry,,,1.0,250,1,5,386.3
0x46BB6,building,geometry,,,1.0,110,1,5,443.7
0x46BBD,building,geometry,,,1.0,48,1,5,103.0
0x46BC0,building,geometry,,,1.0,16,1,7,0.0
0x46BC3,building,geometry,,,1.0,12,1,5,0.0
0x46C64,unclear,geometry,,,1.0,97,1,2,71.8
0x46C65,unclear,geometry,,,1.0,158,1,2,73.7
0x46C66,unclear,geometry,,,1.0,451,1,2,90.2
0x46C69,unclear,geometry,,,1.0,97,1,2,71.8
0x46C6A,unclear,geometry,,,1.0,158,1,2,73.7
0x46C6B,unclear,geometry,,,1.0,451,1,2,90.2
0x46C6E,unclear,geometry,,,1.0,97,1,2,71.8
0x46C6F,unclear,geometry,,,1.0,158,1,2,73.7
0x46C70,unclear,geometry,,,1.0,451,1,1,90.2
0x46C71,building,geometry,,,1.0,157,1,2,1679.2
0x46C74,building,geometry,,,1.0,157,1,2,1679.2
0x46C77,building,geometry,,,1.0,157,1,2,1679.2
0x46C78,building,geometry,,,1.0,54,1,3,398.5
0x46C79,building,geometry,,,1.0,54,1,3,398.5
0x46C7A,building,geometry,,,1.0,54,1,3,398.5
0x46C9E,unclear,geometry,,,1.0,16,1,2,28.3
0x46C9F,unclear,geometry,,,1.0,16,1,2,38.7
0x46CA0,unclear,geometry,,,1.0,16,1,2,41.8
0x46CA3,unclear,geometry,,,1.0,16,1,2,41.8
0x46CA4,unclear,geometry,,,1.0,16,1,2,56.4
0x46CAB,building,geometry,,,1.0,215,1,4,194.5
0x46947,building,geometry,,,1.0,112,1,4,1004.8
0x46948,building,geometry,,,1.0,74,1,4,616.3
0x46955,building,geometry,,,1.0,24,1,2,951.4
0x46956,building,geometry,,,1.0,74,1,4,616.3
0x46957,building,geometry,,,1.0,130,1,4,592.4
0x46958,building,geometry,,,1.0,24,1,1,951.4
0x4695D,building,geometry,,,1.0,133,1,4,604.9
0x46B37,unclear,geometry,,,1.0,12,1,2,50.0
0x46B38,terrain,geometry,,,1.0,96,1,3,17.1
0x46B46,unclear,geometry,,,1.0,61,1,3,37.3
0x46B47,unclear,geometry,,,1.0,55,1,3,29.5
0x46B48,unclear,geometry,,,1.0,61,1,3,33.9
0x46B49,unclear,geometry,,,1.0,61,1,3,22.7
0x46B78,building,geometry,,,1.0,240,1,4,345.2
0x46B82,building,geometry,,,1.0,150,1,4,218.5
0x46B83,building,geometry,,,1.0,245,1,4,298.6
0x46B86,building,geometry,,,1.0,273,1,3,708.5
0x46B8E,building,geometry,,,1.0,133,1,4,594.7
0x46B9F,building,geometry,,,1.0,69,1,4,327.5
0x46BA0,building,geometry,,,1.0,150,1,4,218.5
0x46BA9,building,geometry,,,1.0,74,1,4,616.3
0x46BAC,building,geometry,,,1.0,170,1,4,250.8
0x46CB8,unclear,geometry,,,1.0,20,1,4,66.7
0x46CBD,building,geometry,,,1.0,272,1,4,3645.2
0x46D64,unclear,geometry,,,1.0,16,1,2,62.1
0x46D69,unclear,geometry,,,1.0,16,1,2,47.1
0x46D6A,unclear,geometry,,,1.0,32,1,2,39.2
0x46D73,unclear,geometry,,,1.0,24,1,2,35.1
0x46D77,unclear,geometry,,,1.0,197,1,3,20.3
0x46D78,unclear,geometry,,,1.0,197,1,3,29.2
0x46D79,unclear,geometry,,,1.0,75,1,3,25.5
0x46D7C,terrain,geometry,,,1.0,7,1,1,8.5
0x46D7D,terrain,geometry,,,1.0,4,1,1,0.0
0x46D7F,terrain,geometry,,,1.0,4,1,1,0.0
0x46D82,terrain,geometry,,,1.0,4,1,1,0.0
0x46D97,unclear,geometry,,,1.0,94,1,2,112.3
0x46D98,building,geometry,,,1.0,325,1,3,362.0
0x46DAD,unclear,geometry,,,1.0,126,1,2,150.3
0x46DE7,building,geometry,,,1.0,18,1,3,260.4
0x46DEA,unclear,geometry,,,1.0,376,1,1,124.8
0x46DEB,unclear,geometry,,,1.0,41,1,4,162.3
0x46DF3,building,geometry,,,1.0,260,1,4,1171.7
0x46DF6,building,geometry,,,1.0,90,1,2,395.6
0x46DF7,building,geometry,,,1.0,207,1,4,256.1
0x46E1D,unclear,geometry,,,1.0,16,1,2,45.3
0x46E20,unclear,geometry,,,1.0,8,1,2,53.7
0x46E3A,unclear,geometry,,,1.0,405,1,3,63.6
0x46E46,unclear,geometry,,,1.0,67,1,1,95.3
0x46E47,unclear,geometry,,,1.0,187,1,1,109.6
0x46E4A,unclear,geometry,,,1.0,8,1,2,50.2
0x46E4B,unclear,geometry,,,1.0,183,1,2,168.4
0x46E4E,terrain,geometry,,,1.0,20,1,2,6.8
0x46E51,unclear,geometry,,,1.0,104,1,2,23.8
0x46E52,unclear,geometry,,,1.0,130,1,2,46.6
0x46E53,terrain,geometry,,,1.0,52,1,2,7.2
0x46E54,unclear,geometry,,,1.0,156,1,2,77.0
0x46E57,unclear,geometry,,,1.0,104,1,3,23.8
0x47057,building,geometry,,,1.0,115,1,4,755.3
0x4705C,building,geometry,,,1.0,197,1,4,684.1
0x47060,building,geometry,,,1.0,120,1,4,567.3
0x47061,building,geometry,,,1.0,106,1,4,416.7
0x47062,building,geometry,,,1.0,133,1,4,604.9
0x47063,building,geometry,,,1.0,120,1,4,567.7
0x4706F,building,geometry,,,1.0,202,1,4,491.4
0x47073,unclear,geometry,,,1.0,12,1,4,50.0
0x47074,unclear,geometry,,,1.0,12,1,4,50.0
0x47076,building,geometry,,,1.0,140,1,5,290.7
0x47078,building,geometry,,,1.0,72,1,1,951.4
0x4707C,unclear,geometry,,,1.0,74,1,3,122.3
0x4709B,unclear,geometry,,,1.0,451,1,4,121.6
0x4709D,unclear,geometry,,,1.0,65,1,4,23.3
0x4709E,unclear,geometry,,,1.0,74,1,4,44.4
0x470A0,unclear,geometry,,,1.0,36,1,2,33.5
0x470A8,building,geometry,,,1.0,140,1,5,685.4
0x470C,unclear,geometry,,,1.0,24,1,2,40.3
0x47131,unclear,geometry,,,1.0,12,1,2,50.0
0x47134,unclear,geometry,,,1.0,20,1,2,54.6
0x47145,building,geometry,,,1.0,81,1,4,1522.0
0x47146,building,geometry,,,1.0,112,1,4,1004.8
0x46E66,unclear,geometry,,,1.0,85,1,2,145.7
0x46E67,building,geometry,,,1.0,102,1,2,153.8
0x46E68,unclear,geometry,,,1.0,51,1,2,129.8
0x46E69,building,geometry,,,1.0,119,1,2,214.8
0x46E6A,building,geometry,,,1.0,17,1,2,260.3
0x46E6B,unclear,geometry,,,1.0,17,1,2,86.8
0x46E6C,building,geometry,,,1.0,221,1,2,214.8
0x46E6D,building,geometry,,,1.0,68,1,2,347.2
0x46E72,unclear,geometry,,,1.0,91,1,2,95.1
0x46E73,building,geometry,,,1.0,200,1,4,1128.5
0x46E82,building,geometry,,,1.0,156,1,4,2246.2
0x46E84,unclear,geometry,,,1.0,131,1,4,173.6
0x46E87,building,geometry,,,1.0,12,1,5,0.0
0x46E88,building,geometry,,,1.0,133,1,4,675.1
0x46E89,building,geometry,,,1.0,120,1,4,584.2
0x46E8A,building,geometry,,,1.0,120,1,4,574.9
0x46E8B,building,geometry,,,1.0,153,1,4,206.6
0x46E92,building,geometry,,,1.0,75,1,4,356.4
0x46E99,unclear,geometry,,,1.0,154,1,4,33.9
0x46E9A,building,geometry,,,1.0,490,1,4,1656.9
0x46E9B,building,geometry,,,1.0,404,1,4,919.5
0x46F8,terrain,geometry,,,1.0,8,1,3,1.8
0x4704A,unclear,geometry,,,1.0,55,1,4,27.8
0x4704B,small,geometry,,,1.0,55,1,4,15.3
0x4704C,unclear,geometry,,,1.0,110,1,4,19.8
0x4704D,small,geometry,,,1.0,57,1,4,12.6
0x4704E,unclear,geometry,,,1.0,55,1,4,41.2
0x4704F,unclear,geometry,,,1.0,222,1,4,15.3
0x47050,unclear,geometry,,,1.0,167,1,4,14.1
0x47053,building,geometry,,,1.0,202,1,4,686.2
0x47054,building,geometry,,,1.0,197,1,4,684.1
0x47055,building,geometry,,,1.0,105,1,4,220.2
0x47056,building,geometry,,,1.0,197,1,4,1274.7
0x471C6,unclear,geometry,,,1.0,150,1,4,117.8
0x471C8,building,geometry,,,1.0,212,1,4,2107.5
0x471CA,building,geometry,,,1.0,57,1,5,111.9
0x471D2,building,geometry,,,1.0,132,1,4,244.2
0x471D4,building,geometry,,,1.0,73,1,4,369.5
0x471D9,building,geometry,,,1.0,120,1,4,581.3
0x471F3,building,geometry,,,1.0,137,1,6,358.4
0x471F4,building,geometry,,,1.0,21,1,5,109.7
0x471F5,building,geometry,,,1.0,120,1,4,574.9
0x471F9,unclear,geometry,,,1.0,20,1,2,54.6
0x471FA,building,geometry,,,1.0,12,1,5,476.7
0x47202,unclear,geometry,,,1.0,12,1,2,17.2
0x47203,unclear,geometry,,,1.0,12,1,2,17.2
0x47204,unclear,geometry,,,1.0,12,1,2,17.2
0x47205,building,geometry,,,1.0,12,1,2,55.0
0x47219,building,geometry,,,1.0,56,1,4,522.3
0x4721A,building,geometry,,,1.0,32,1,4,522.3
0x4721D,building,geometry,,,1.0,164,1,3,5137.8
0x4723D,building,geometry,,,1.0,32,1,4,522.3
0x47241,building,geometry,,,1.0,264,1,2,6942.0
0x47242,building,geometry,,,1.0,34,1,4,222.9
0x47243,building,geometry,,,1.0,40,1,4,253.1
0x47253,building,geometry,,,1.0,56,1,4,522.3
0x47147,building,geometry,,,1.0,120,1,4,567.3
0x47148,building,geometry,,,1.0,130,1,4,588.6
0x4714F,building,geometry,,,1.0,134,1,4,556.2
0x47150,unclear,geometry,,,1.0,12,1,4,50.0
0x47156,building,geometry,,,1.0,363,1,4,604.6
0x47162,building,geometry,,,1.0,234,1,4,544.1
0x47170,building,geometry,,,1.0,82,1,5,111.9
0x47174,building,geometry,,,1.0,106,1,4,416.7
0x47177,building,geometry,,,1.0,150,1,4,480.7
0x47178,building,geometry,,,1.0,278,1,4,477.2
0x47192,unclear,geometry,,,1.0,11,1,5,42.6
0x47193,unclear,geometry,,,1.0,11,1,5,42.6
0x4719D,building,geometry,,,1.0,8,1,3,521.0
0x4719F,building,geometry,,,1.0,306,1,4,1112.7
0x471A0,building,geometry,,,1.0,197,1,4,491.0
0x471A1,building,geometry,,,1.0,87,1,5,111.9
0x471A2,building,geometry,,,1.0,458,1,4,858.0
0x471B0,unclear,geometry,,,1.0,125,1,4,163.2
0x471B1,building,geometry,,,1.0,413,1,4,405.1
0x471B6,building,geometry,,,1.0,206,1,4,308.1
0x471C5,unclear,geometry,,,1.0,12,1,2,26.7
0x47285,building,geometry,,,1.0,135,1,4,1370.1
0x47286,building,geometry,,,1.0,120,1,4,584.2
0x47287,building,geometry,,,1.0,108,1,4,416.7
0x4729B,building,geometry,,,1.0,164,1,3,2573.4
0x4729D,building,geometry,,,1.0,120,1,4,572.8
0x4729E,building,geometry,,,1.0,120,1,4,585.7
0x472B5,terrain,geometry,,,1.0,312,1,4,21.1
0x472B6,building,geometry,,,1.0,136,1,4,20.8
0x472B7,building,geometry,,,1.0,268,1,4,23.6
0x472B8,building,geometry,,,1.0,268,1,4,23.6
0x47305,building,geometry,,,1.0,255,1,4,435.5
0x47306,building,geometry,,,1.0,268,1,4,2165.8
0x47319,building,geometry,,,1.0,449,1,4,435.8
0x4732E,unclear,geometry,,,1.0,8,1,3,197.6
0x4732F,building,geometry,,,1.0,444,1,1,7188.9
0x47337,building,geometry,,,1.0,273,1,4,1112.7
0x4733F,building,geometry,,,1.0,74,1,4,370.5
0x47340,building,geometry,,,1.0,56,1,4,522.3
0x47D6B,small,geometry,,,1.0,131,1,2,14.0
0x47D6C,small,geometry,,,1.0,50,1,1,12.2
0x47D6D,small,geometry,,,1.0,327,1,2,4.2
0x47D6F,small,geometry,,,1.0,76,1,2,2.5
0x481A5,unclear,geometry,,,1.0,147,1,3,16.0
0x474BE,building,geometry,,,1.0,88,1,4,682.1
0x474BF,building,geometry,,,1.0,334,1,4,2367.9
0x474C3,building,geometry,,,1.0,134,1,4,556.2
0x474C4,building,geometry,,,1.0,111,1,4,516.8
0x474C5,building,geometry,,,1.0,69,1,4,330.8
0x474C6,building,geometry,,,1.0,120,1,4,573.3
0x474C7,building,geometry,,,1.0,120,1,4,581.3
0x474C8,building,geometry,,,1.0,108,1,4,416.7
0x474C9,building,geometry,,,1.0,148,1,4,744.3
0x474CA,building,geometry,,,1.0,133,1,4,580.8
0x474CC,building,geometry,,,1.0,120,1,4,574.9
0x474CD,unclear,geometry,,,1.0,41,1,4,164.5
0x474CE,building,geometry,,,1.0,133,1,4,675.1
0x474D1,building,geometry,,,1.0,133,1,4,604.9
0x474D3,building,geometry,,,1.0,74,1,4,616.3
0x474D9,building,geometry,,,1.0,302,1,4,2411.4
0x474DA,building,geometry,,,1.0,301,1,4,2804.1
0x474DB,building,geometry,,,1.0,162,1,4,2030.2
0x474DC,building,geometry,,,1.0,163,1,4,2142.2
0x474E3,building,geometry,,,1.0,183,1,4,262.9
0x474E5,building,geometry,,,1.0,73,1,4,376.9
0x474ED,building,geometry,,,1.0,130,1,4,592.4
0x474F1,building,geometry,,,1.0,106,1,4,416.7
0x474F2,building,geometry,,,1.0,140,1,5,290.7
0x474F7,building,geometry,,,1.0,135,1,4,1370.1
0x474F8,building,geometry,,,1.0,201,1,4,280.5
0x47514,building,geometry,,,1.0,497,1,4,519.0
0x47515,building,geometry,,,1.0,157,1,4,1868.3
0x4751D,building,geometry,,,1.0,18,1,3,260.4
0x47526,building,geometry,,,1.0,81,1,4,1522.0
0x4752A,building,geometry,,,1.0,133,1,4,675.1
0x4752B,building,geometry,,,1.0,122,1,4,744.3
0x47532,building,geometry,,,1.0,122,1,4,744.3
0x47537,building,geometry,,,1.0,56,1,4,522.3
0x47538,unclear,geometry,,,1.0,479,1,2,76.4
0x4753B,unclear,geometry,,,1.0,67,1,2,33.3
0x4753C,building,geometry,,,1.0,88,1,4,744.3
0x47543,building,geometry,,,1.0,188,1,3,525.5
0x47549,building,geometry,,,1.0,153,1,4,237.7
0x4756A,building,geometry,,,1.0,108,1,4,416.7
0x4756B,building,geometry,,,1.0,112,1,4,1004.8
0x4756C,building,geometry,,,1.0,179,1,4,810.7
0x4756D,building,geometry,,,1.0,153,1,4,206.6
0x4756E,building,geometry,,,1.0,180,1,4,1955.4
0x47570,building,geometry,,,1.0,55,1,4,236.7
0x47571,building,geometry,,,1.0,74,1,4,616.3
0x47574,building,geometry,,,1.0,192,1,4,2971.5
0x47576,building,geometry,,,1.0,192,1,4,2491.5
0x47577,building,geometry,,,1.0,113,1,4,392.3
0x4757A,building,geometry,,,1.0,142,1,4,249.4
0x4757D,building,geometry,,,1.0,69,1,4,327.5
0x4757E,building,geometry,,,1.0,215,1,4,1914.3
0x47587,building,geometry,,,1.0,32,1,2,54.6
0x4759D,building,geometry,,,1.0,271,1,4,2678.3
0x47341,building,geometry,,,1.0,32,1,4,522.3
0x4735A,building,geometry,,,1.0,59,1,4,318.1
0x47367,building,geometry,,,1.0,90,1,4,979.4
0x4736A,building,geometry,,,1.0,109,1,4,979.4
0x4736D,building,geometry,,,1.0,118,1,4,992.4
0x4738C,building,geometry,,,1.0,243,1,4,412.6
0x4738D,unclear,geometry,,,1.0,142,1,4,128.7
0x4738E,unclear,geometry,,,1.0,132,1,4,135.0
0x47395,unclear,geometry,,,1.0,98,1,2,41.9
0x47397,building,geometry,,,1.0,165,1,4,2678.3
0x473AF,building,geometry,,,1.0,141,1,4,438.9
0x473D6,building,geometry,,,1.0,140,1,5,685.4
0x473D7,building,geometry,,,1.0,40,1,4,253.1
0x473EC,unclear,geometry,,,1.0,8,1,2,168.5
0x473EF,unclear,geometry,,,1.0,8,1,2,168.5
0x473F5,building,geometry,,,1.0,102,1,3,51.3
0x47405,building,geometry,,,1.0,29,1,4,240.5
0x47406,building,geometry,,,1.0,146,1,4,223.1
0x48A81,item,icon,,itemIcon_297601.png,1.0,232,2,0,23.8
0x48A8B,item,icon,,itemIcon_297611.png,1.0,458,3,0,23.0
0x48A95,item,icon,,itemIcon_297621.png,1.0,448,2,0,23.2
0x48AC9,item,icon,,itemIcon_297673.png,1.0,285,2,0,11.9
0x48AD0,item,icon,,itemIcon_297680.png,1.0,191,3,0,9.1
0x48AD7,item,icon,,itemIcon_297687.png,1.0,302,3,0,24.1
0x48AF4,item,icon,,itemIcon_297716.png,1.0,452,5,0,18.3
0x48AFB,item,icon,,itemIcon_297723.png,1.0,450,3,0,17.5
0x48B46,item,icon,,itemIcon_297798.png,1.0,464,3,0,22.6
0x48B4E,item,icon,,itemIcon_297806.png,1.0,241,1,1,15.2
0x475AA,building,geometry,,,1.0,203,1,4,2491.5
0x475AD,building,geometry,,,1.0,104,1,4,558.6
0x475AF,building,geometry,,,1.0,224,1,4,23.7
0x475B0,building,geometry,,,1.0,30,1,4,2587.8
0x475B1,unclear,geometry,,,1.0,8,1,2,168.5
0x475BC,building,geometry,,,1.0,178,1,4,495.1
0x475BD,building,geometry,,,1.0,73,1,4,366.7
0x475BE,building,geometry,,,1.0,34,1,4,2587.8
0x475C1,unclear,geometry,,,1.0,350,1,4,57.6
0x475C2,unclear,geometry,,,1.0,41,1,4,162.3
0x475D7,building,geometry,,,1.0,96,1,2,457.2
0x475DB,building,geometry,,,1.0,96,1,2,170.5
0x479FB,unclear,geometry,,,1.0,130,1,2,19.0
0x47419,building,geometry,,,1.0,81,1,4,1522.0
0x4741A,building,geometry,,,1.0,74,1,4,616.3
0x47428,building,geometry,,,1.0,334,1,4,2367.9
0x4742F,building,geometry,,,1.0,86,1,4,681.7
0x47431,building,geometry,,,1.0,134,1,4,556.2
0x47432,building,geometry,,,1.0,120,1,4,585.7
0x47444,building,geometry,,,1.0,52,1,1,675.9
0x47447,building,geometry,,,1.0,140,1,5,685.4
0x4744F,building,geometry,,,1.0,248,1,4,872.8
0x47460,unclear,geometry,,,1.0,8,1,2,168.5
0x47468,building,geometry,,,1.0,148,1,4,744.3
0x47483,building,geometry,,,1.0,497,1,4,519.0
0x47485,unclear,geometry,,,1.0,131,1,4,173.6
0x4748C,terrain,geometry,,,1.0,20,1,4,4.9
0x474B2,building,geometry,,,1.0,130,1,4,588.6
0x48B69,item,icon,,itemIcon_297833.png,1.0,214,2,0,11.0
0x48B73,item,icon,,itemIcon_297843.png,1.0,476,3,0,19.1
0x48B78,item,icon,,itemIcon_297848.png,1.0,489,4,0,18.6
0x48B91,item,icon,,itemIcon_297873.png,1.0,206,1,1,10.5
0x48B92,item,icon,,itemIcon_297874.png,1.0,206,1,1,9.2
0x48B95,item,icon,,itemIcon_297877.png,1.0,206,1,1,10.4
0x48B96,item,icon,,itemIcon_297878.png,1.0,206,1,1,9.2
0x48B99,item,icon,,itemIcon_297881.png,1.0,206,1,1,10.4
0x48B9A,item,icon,,itemIcon_297882.png,1.0,206,1,1,9.2
0x48B9D,item,icon,,itemIcon_297885.png,1.0,206,1,1,10.4
0x48B9E,item,icon,,itemIcon_297886.png,1.0,206,1,1,9.2
0x48BA1,item,icon,,itemIcon_297889.png,1.0,206,1,1,10.4
0x48BA2,item,icon,,itemIcon_297890.png,1.0,206,1,1,9.2
0x48BA5,item,icon,,itemIcon_297893.png,1.0,206,1,1,10.4
0x48BA6,item,icon,,itemIcon_297894.png,1.0,206,1,1,9.2
0x48BB1,item,icon,,itemIcon_297905.png,1.0,288,2,0,24.4
0x48BC5,item,icon,,itemIcon_297925.png,1.0,497,2,0,22.3
0x48BDB,item,icon,,itemIcon_297947.png,1.0,206,1,1,9.7
0x48BDC,item,icon,,itemIcon_297948.png,1.0,206,1,1,9.2
0x48BDF,item,icon,,itemIcon_297951.png,1.0,206,1,1,10.4
0x48BE0,item,icon,,itemIcon_297952.png,1.0,206,1,1,9.2
