file,name,wiki,categories
Warrior_Kurzick_Cuirass_f.png,Warrior Kurzick Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Kurzick_Cuirass_m.png,Warrior Kurzick Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Kurzick_Gauntlets_f.png,Warrior Kurzick Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Kurzick_Gauntlets_m.png,Warrior Kurzick Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Kurzick_Helm_f.png,Warrior Kurzick Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Kurzick_Helm_m.png,Warrior Kurzick Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Kurzick_Leggings_f.png,Warrior Kurzick Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Kurzick_Leggings_m.png,Warrior Kurzick Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Boots_f.png,Warrior Luxon Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Boots_m.png,Warrior Luxon Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Cuirass_f.png,Warrior Luxon Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Cuirass_m.png,Warrior Luxon Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Gauntlets_f.png,Warrior Luxon Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Gauntlets_m.png,Warrior Luxon Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Helm_f.png,Warrior Luxon Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Helm_m.png,Warrior Luxon Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Leggings_f.png,Warrior Luxon Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Luxon_Leggings_m.png,Warrior Luxon Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Boots_f.png,Warrior Monument Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Boots_m.png,Warrior Monument Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Cuirass_f.png,Warrior Monument Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Cuirass_m.png,Warrior Monument Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Gauntlets_f.png,Warrior Monument Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Gauntlets_m.png,Warrior Monument Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Helm_f.png,Warrior Monument Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Helm_m.png,Warrior Monument Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Leggings_f.png,Warrior Monument Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Monument_Leggings_m.png,Warrior Monument Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Boots_f.png,Warrior Norn Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Boots_m.png,Warrior Norn Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Cuirass_f.png,Warrior Norn Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Cuirass_m.png,Warrior Norn Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Gauntlets_f.png,Warrior Norn Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Gauntlets_m.png,Warrior Norn Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Helm_f.png,Warrior Norn Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Helm_m.png,Warrior Norn Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Leggings_f.png,Warrior Norn Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Norn_Leggings_m.png,Warrior Norn Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Boots_f.png,Warrior Obsidian Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Boots_m.png,Warrior Obsidian Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Cuirass_f.png,Warrior Obsidian Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Cuirass_m.png,Warrior Obsidian Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Gauntlets_f.png,Warrior Obsidian Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Gauntlets_m.png,Warrior Obsidian Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Helm_f.png,Warrior Obsidian Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Helm_m.png,Warrior Obsidian Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Leggings_f.png,Warrior Obsidian Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Obsidian_Leggings_m.png,Warrior Obsidian Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Boots_f.png,Warrior Platemail Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Boots_m.png,Warrior Platemail Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Cuirass_f.png,Warrior Platemail Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Cuirass_m.png,Warrior Platemail Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Gauntlets_f.png,Warrior Platemail Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Gauntlets_m.png,Warrior Platemail Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Helm_f.png,Warrior Platemail Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Helm_m.png,Warrior Platemail Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Leggings_f.png,Warrior Platemail Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Platemail_Leggings_m.png,Warrior Platemail Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Primeval_Boots_f.png,Warrior Primeval Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Primeval_Boots_m.png,Warrior Primeval Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Primeval_Cuirass_f.png,Warrior Primeval Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Primeval_Cuirass_m.png,Warrior Primeval Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Primeval_Gauntlets_f.png,Warrior Primeval Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Primeval_Gauntlets_m.png,Warrior Primeval Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Boots_m.png,Warrior Tyrian Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Cuirass_f.png,Warrior Tyrian Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Cuirass_m.png,Warrior Tyrian Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Gauntlets_f.png,Warrior Tyrian Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Gauntlets_m.png,Warrior Tyrian Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Helm_f.png,Warrior Tyrian Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Helm_m.png,Warrior Tyrian Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Leggings_f.png,Warrior Tyrian Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Tyrian_Leggings_m.png,Warrior Tyrian Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Boots_f.png,Warrior Vabbian Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Boots_m.png,Warrior Vabbian Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Cuirass_f.png,Warrior Vabbian Cuirass f,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Cuirass_m.png,Warrior Vabbian Cuirass m,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Gauntlets_f.png,Warrior Vabbian Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Gauntlets_m.png,Warrior Vabbian Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Helm_f.png,Warrior Vabbian Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Helm_m.png,Warrior Vabbian Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Leggings_f.png,Warrior Vabbian Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Vabbian_Leggings_m.png,Warrior Vabbian Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Boots_f.png,Warrior Wyvern Boots f,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Boots_m.png,Warrior Wyvern Boots m,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Gauntlets_f.png,Warrior Wyvern Gauntlets f,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Gauntlets_m.png,Warrior Wyvern Gauntlets m,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Hauberk_f.png,Warrior Wyvern Hauberk f,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Hauberk_m.png,Warrior Wyvern Hauberk m,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Helm_f.png,Warrior Wyvern Helm f,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Helm_m.png,Warrior Wyvern Helm m,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Leggings_f.png,Warrior Wyvern Leggings f,,ArenaNet armor icons|Warrior armor icons
Warrior_Wyvern_Leggings_m.png,Warrior Wyvern Leggings m,,ArenaNet armor icons|Warrior armor icons
Warrior_gem.png,Warrior gem,,ArenaNet item icons
Water_Djinn_Essence.png,Water Djinn Essence,https://wiki.guildwars.com/wiki/Water_Djinn_Essence,ArenaNet images|Trophy icons
Water_Prism.png,Water Prism,https://wiki.guildwars.com/wiki/Water_Prism,ArenaNet images|Focus icons
Water_Spirit_Rod.png,Water Spirit Rod,https://wiki.guildwars.com/wiki/Water_Spirit_Rod,ArenaNet images|Wand icons
Water_Staff_(core).png,Water Staff (core),https://wiki.guildwars.com/wiki/Water_Staff_%28core%29,ArenaNet images|Staff icons
Water_Staff_(inscribed).png,Water Staff (inscribed),https://wiki.guildwars.com/wiki/Water_Staff_%28inscribed%29,ArenaNet images|Staff icons
Water_Staff_(metal).png,Water Staff (metal),https://wiki.guildwars.com/wiki/Water_Staff_%28metal%29,ArenaNet images|Staff icons
Water_Wand.png,Water Wand,https://wiki.guildwars.com/wiki/Water_Wand,ArenaNet images|Wand icons
Watercrest_Wand.png,Watercrest Wand,https://wiki.guildwars.com/wiki/Watercrest_Wand,ArenaNet images|Wand icons
Wayward_Wand.png,Wayward Wand,https://wiki.guildwars.com/wiki/Wayward_Wand,ArenaNet images|Wand icons
Wayward_Wand_(unique).png,Wayward Wand (unique),https://wiki.guildwars.com/wiki/Wayward_Wand_%28unique%29,ArenaNet weapon icons|Unique wand icons
Weaver_Leg.png,Weaver Leg,https://wiki.guildwars.com/wiki/Weaver_Leg,ArenaNet item icons|Trophy icons
Wedding_Couple_Attire_f.png,Wedding Couple Attire f,,ArenaNet armor icons|Costume icons
Wedding_Finery_m.png,Wedding Finery m,,ArenaNet armor icons|Costume icons
Wedding_Headpiece_f.png,Wedding Headpiece f,,ArenaNet armor icons|Costume icons
Wedding_Headpiece_m.png,Wedding Headpiece m,,ArenaNet armor icons|Costume icons
Wenslauss'_Chalice.png,Wenslauss' Chalice,https://wiki.guildwars.com/wiki/Wenslauss%27_Chalice,ArenaNet weapon icons|Unique focus icons
Wenslauss'_Faith.png,Wenslauss' Faith,https://wiki.guildwars.com/wiki/Wenslauss%27_Faith,ArenaNet weapon icons|Unique staff icons
Whalekin_Wand.png,Whalekin Wand,https://wiki.guildwars.com/wiki/Whalekin_Wand,ArenaNet images|Wand icons
White_Mantle_Mitre_f.png,White Mantle Mitre f,,ArenaNet armor icons|Costume icons
White_Mantle_Mitre_m.png,White Mantle Mitre m,,ArenaNet armor icons|Costume icons
White_Mantle_Robes_f.png,White Mantle Robes f,,ArenaNet armor icons|Costume icons
White_Mantle_Robes_m.png,White Mantle Robes m,,ArenaNet armor icons|Costume icons
White_Rabbit.png,White Rabbit,https://wiki.guildwars.com/wiki/White_Rabbit,ArenaNet icons|Miniature icons
White_Reaver.png,White Reaver,https://wiki.guildwars.com/wiki/White_Reaver,ArenaNet images|Axe icons
Whiteout's_Focus.png,Whiteout's Focus,https://wiki.guildwars.com/wiki/Whiteout%27s_Focus,ArenaNet weapon icons|Unique focus icons
Whyk's_Wand.png,Whyk's Wand,https://wiki.guildwars.com/wiki/Whyk%27s_Wand,ArenaNet weapon icons|Unique wand icons
Wicked_Blade.png,Wicked Blade,https://wiki.guildwars.com/wiki/Wicked_Blade,ArenaNet images|Sword icons
Wicked_Hat_f.png,Wicked Hat f,,ArenaNet armor icons|Festival Hat icons|Halloween images
Wicked_Hat_m.png,Wicked Hat m,,ArenaNet armor icons|Festival Hat icons|Halloween images
Wicked_Staff.png,Wicked Staff,https://wiki.guildwars.com/wiki/Wicked_Staff,ArenaNet images|Staff icons
Wieshur's_Inspiration.png,Wieshur's Inspiration,https://wiki.guildwars.com/wiki/Wieshur%27s_Inspiration,ArenaNet weapon icons|Unique wand icons
Wilderm's_Wand.png,Wilderm's Wand,https://wiki.guildwars.com/wiki/Wilderm%27s_Wand,ArenaNet weapon icons|Unique wand icons
Willcrusher.png,Willcrusher,https://wiki.guildwars.com/wiki/Willcrusher,ArenaNet weapon icons|Unique staff icons
Windblade_Spear.png,Windblade Spear,https://wiki.guildwars.com/wiki/Windblade_Spear,ArenaNet images|Spear icons
Wing's_Axe.png,Wing's Axe,https://wiki.guildwars.com/wiki/Wing%27s_Axe,ArenaNet weapon icons|Unique axe icons
Wingblade_Sword.png,Wingblade Sword,https://wiki.guildwars.com/wiki/Wingblade_Sword,ArenaNet images|Sword icons
Wingcrest_Maul.png,Wingcrest Maul,https://wiki.guildwars.com/wiki/Wingcrest_Maul,ArenaNet images|Hammer icons
Winged_Axe.png,Winged Axe,https://wiki.guildwars.com/wiki/Winged_Axe,ArenaNet images|Axe icons
Winged_Staff.png,Winged Staff,https://wiki.guildwars.com/wiki/Winged_Staff,ArenaNet images|Staff icons
Wingstorm.png,Wingstorm,https://wiki.guildwars.com/wiki/Wingstorm,ArenaNet weapon icons|Unique wand icons
Winter_Gift.png,Winter Gift,https://wiki.guildwars.com/wiki/Winter_Gift,ArenaNet item icons|Present icons|Wintersday images
Wintergreen_Axe.png,Wintergreen Axe,https://wiki.guildwars.com/wiki/Wintergreen_Axe,ArenaNet images|Axe icons
Wintergreen_Candy_Cane.png,Wintergreen Candy Cane,https://wiki.guildwars.com/wiki/Wintergreen_Candy_Cane,ArenaNet item icons|Sweet icons|Wintersday images
Wintergreen_Daggers.png,Wintergreen Daggers,https://wiki.guildwars.com/wiki/Wintergreen_Daggers,ArenaNet images|Dagger icons
Wintergreen_Hammer.png,Wintergreen Hammer,https://wiki.guildwars.com/wiki/Wintergreen_Hammer,ArenaNet images|Hammer icons
Wintergreen_Scythe.png,Wintergreen Scythe,https://wiki.guildwars.com/wiki/Wintergreen_Scythe,ArenaNet images|Scythe icons
Wintergreen_Shield.png,Wintergreen Shield,https://wiki.guildwars.com/wiki/Wintergreen_Shield,ArenaNet images|Shield icons
Wintergreen_Spear.png,Wintergreen Spear,https://wiki.guildwars.com/wiki/Wintergreen_Spear,ArenaNet images|Spear icons
Wintergreen_Staff.png,Wintergreen Staff,https://wiki.guildwars.com/wiki/Wintergreen_Staff,ArenaNet images|Staff icons
Wintergreen_Sword.png,Wintergreen Sword,https://wiki.guildwars.com/wiki/Wintergreen_Sword,ArenaNet images|Sword icons
Wintergreen_Wand.png,Wintergreen Wand,https://wiki.guildwars.com/wiki/Wintergreen_Wand,ArenaNet images|Wand icons
Wintersday_Gift.png,Wintersday Gift,https://wiki.guildwars.com/wiki/Wintersday_Gift,ArenaNet item icons|Present icons|Wintersday images
Wintersday_Grab_Bag.png,Wintersday Grab Bag,https://wiki.guildwars.com/wiki/Wintersday_Grab_Bag,ArenaNet item icons|Present icons
Witch's_Brew.png,Witch's Brew,https://wiki.guildwars.com/wiki/Witch%27s_Brew,Alcohol icons|ArenaNet item icons|Halloween images
Woe_Spreader.png,Woe Spreader,https://wiki.guildwars.com/wiki/Woe_Spreader,ArenaNet weapon icons|Unique staff icons
Wolf's_Favor.png,Wolf's Favor,https://wiki.guildwars.com/wiki/Wolf%27s_Favor,ArenaNet weapon icons|Focus icons|Promotional weapon icons
Wolf's_Greed.png,Wolf's Greed,https://wiki.guildwars.com/wiki/Wolf%27s_Greed,ArenaNet weapon icons|Focus icons|Promotional weapon icons
Wolf_Hammer.png,Wolf Hammer,https://wiki.guildwars.com/wiki/Wolf_Hammer,ArenaNet images|Hammer icons
Wooden_Boar_Scepter.png,Wooden Boar Scepter,https://wiki.guildwars.com/wiki/Wooden_Boar_Scepter,ArenaNet images|Wand icons
Wooden_Buckler.png,Wooden Buckler,https://wiki.guildwars.com/wiki/Wooden_Buckler,ArenaNet weapon icons|Shield icons
Wooden_Chakram.png,Wooden Chakram,https://wiki.guildwars.com/wiki/Wooden_Chakram,ArenaNet images|Focus icons
Wooden_Longbow.png,Wooden Longbow,https://wiki.guildwars.com/wiki/Wooden_Longbow,ArenaNet images|Bow icons
Worn_Belt.png,Worn Belt,https://wiki.guildwars.com/wiki/Worn_Belt,ArenaNet images|Trophy icons
Woven_Shield.png,Woven Shield,https://wiki.guildwars.com/wiki/Woven_Shield,ArenaNet images|Shield icons
Wreath_Crown.png,Wreath Crown,https://wiki.guildwars.com/wiki/Wreath_Crown,ArenaNet armor icons|Festival Hat icons|Wintersday images
Writhing_Focus.png,Writhing Focus,https://wiki.guildwars.com/wiki/Writhing_Focus,ArenaNet images|Focus icons
Written_Testimony.png,Written Testimony,https://wiki.guildwars.com/wiki/Written_Testimony,ArenaNet images|Quest item icons
Wroth's_Holy_Rod.png,Wroth's Holy Rod,https://wiki.guildwars.com/wiki/Wroth%27s_Holy_Rod,ArenaNet weapon icons|Unique wand icons
Wroth's_Icon.png,Wroth's Icon,https://wiki.guildwars.com/wiki/Wroth%27s_Icon,ArenaNet weapon icons|Unique focus icons
Wyvern_Blade.png,Wyvern Blade,https://wiki.guildwars.com/wiki/Wyvern_Blade,ArenaNet images|Sword icons
Xalnax's_Destiny.png,Xalnax's Destiny,https://wiki.guildwars.com/wiki/Xalnax%27s_Destiny,ArenaNet weapon icons|Unique bow icons
Xan_Hei's_Resolve.png,Xan Hei's Resolve,https://wiki.guildwars.com/wiki/Xan_Hei%27s_Resolve,ArenaNet images|Scythe icons
Xandra_Bangles.png,Xandra Bangles,,ArenaNet armor icons|Hero armor icons
Xandra_Headwrap.png,Xandra Headwrap,,ArenaNet armor icons|Hero armor icons
Xandra_Leggings.png,Xandra Leggings,,ArenaNet armor icons|Hero armor icons
Xandra_Raiment.png,Xandra Raiment,,ArenaNet armor icons|Hero armor icons
Xandra_Shoes.png,Xandra Shoes,,ArenaNet armor icons|Hero armor icons
Xun_Rao's_Command.png,Xun Rao's Command,https://wiki.guildwars.com/wiki/Xun_Rao%27s_Command,ArenaNet images|Scythe icons
Xun_Rao's_Justice.png,Xun Rao's Justice,https://wiki.guildwars.com/wiki/Xun_Rao%27s_Justice,ArenaNet images|Wand icons
Yamesh's_Anguish.png,Yamesh's Anguish,https://wiki.guildwars.com/wiki/Yamesh%27s_Anguish,ArenaNet weapon icons|Unique wand icons
Yammiron's_Focus.png,Yammiron's Focus,https://wiki.guildwars.com/wiki/Yammiron%27s_Focus,ArenaNet weapon icons|Unique focus icons
Yammirvu's_Scepter.png,Yammirvu's Scepter,https://wiki.guildwars.com/wiki/Yammirvu%27s_Scepter,ArenaNet weapon icons|Unique wand icons
Yingko's_Claw.png,Yingko's Claw,https://wiki.guildwars.com/wiki/Yingko%27s_Claw,ArenaNet weapon icons|Unique staff icons
Yomindhe's_Journal.png,Yomindhe's Journal,https://wiki.guildwars.com/wiki/Yomindhe%27s_Journal,ArenaNet images|Quest item icons
Yule_Cap.png,Yule Cap,https://wiki.guildwars.com/wiki/Yule_Cap,ArenaNet armor icons|Festival Hat icons|Wintersday images
Yuletide_Tonic.png,Yuletide Tonic,https://wiki.guildwars.com/wiki/Yuletide_Tonic,ArenaNet item icons|Regular tonic icons|Wintersday images
Yuletide_Tonic_historical.png,Yuletide Tonic historical,,ArenaNet item icons|Regular tonic icons|Wintersday images
Zain's_Strongbox.png,Zain's Strongbox,https://wiki.guildwars.com/wiki/Zain%27s_Strongbox,ArenaNet images|Quest item icons
Zaishen_Key.png,Zaishen Key,https://wiki.guildwars.com/wiki/Zaishen_Key,ArenaNet images|Key icons
Zaishen_Medallion.png,Zaishen Medallion,https://wiki.guildwars.com/wiki/Zaishen_Medallion,ArenaNet item icons|Items with shared icons|Reward trophy icons
Zaishen_Summoning_Stone.png,Zaishen Summoning Stone,https://wiki.guildwars.com/wiki/Zaishen_Summoning_Stone,ArenaNet item icons|Summoning stone icons
Zaishen_Tonic.png,Zaishen Tonic,https://wiki.guildwars.com/wiki/Zaishen_Tonic,ArenaNet item icons|Regular tonic icons
Zarnas'_Wrath.png,Zarnas' Wrath,https://wiki.guildwars.com/wiki/Zarnas%27_Wrath,ArenaNet weapon icons|Unique wand icons
Zehtuka's_Great_Horn.png,Zehtuka's Great Horn,https://wiki.guildwars.com/wiki/Zehtuka%27s_Great_Horn,ArenaNet images|Quest item icons
Zehtuka's_Horn.png,Zehtuka's Horn,https://wiki.guildwars.com/wiki/Zehtuka%27s_Horn,ArenaNet weapon icons|Unique focus icons
